jenis_permohonan;jenis_karantina;upt_baru;komoditas;kode_hs;volume_conv;satuan_conv;nilai_conv;pemohon
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;139600;kilogram;70000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;143000;kilogram;773079450;PT. BHUMI TIRTA SRIWIJAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;57310;kilogram;442967238;PT. BHUMI TIRTA SRIWIJAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;'23066010;993010;kilogram;1908625000;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;288000;kilogram;50000000;PT. BUMI INDAH HARMONI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;141500;kilogram;776279245;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;85500;kilogram;1219902047;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;135460;kilogram;782134500;PT KELAPA MAJU BERSAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;142500;kilogram;666481919;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;172000;kilogram;100000000;CV. BUMI INDAH HARMONI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;84000;kilogram;469280700;PT KELAPA MAJU BERSAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;283000;kilogram;1653958125;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;193300;kilogram;70000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;'23066010;500000;kilogram;1049743750;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;55350;kilogram;442967238;PT. BHUMI TIRTA SRIWIJAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;143500;kilogram;50000000;CV BUMI INDAH HARMONI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;114000;kilogram;647263029;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;114670;kilogram;50000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;140000;kilogram;782134500;PT KELAPA MAJU BERSAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;84110;kilogram;300000000;CV. COCONUT VIERRA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;141500;kilogram;776366860;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;140000;kilogram;782134500;PT KELAPA MAJU BERSAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;114400;kilogram;551584000;PT KELAPA MAJU BERSAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;57000;kilogram;282678595;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;112700;kilogram;50000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;283000;kilogram;1590553107;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;114000;kilogram;609354897;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;'23066010;700000;kilogram;1431468750;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;140000;kilogram;823794400;PT KELAPA MAJU BERSAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;284000;kilogram;100000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;85000;kilogram;452187802;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;171000;kilogram;814520760;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;427500;kilogram;1919954313;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;363010;kilogram;130000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;330900;kilogram;1540199066;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;114680;kilogram;80000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;57200;kilogram;742967238;PT. BHUMI TIRTA SRIWIJAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;143500;kilogram;50000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;85500;kilogram;473412944;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;342000;kilogram;2447263029;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;142500;kilogram;50000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;137180;kilogram;50000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;144000;kilogram;50000000;CV. BUMI INDAH HARMONI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;446730;kilogram;200000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;169500;kilogram;997626658;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;114000;kilogram;509644920;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;169560;kilogram;913644387;CV PUTRA AGRO DINAMIS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;161600;kilogram;700199066;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;171000;kilogram;844005674;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;142000;kilogram;50000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;171000;kilogram;844005674;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;144000;kilogram;836730000;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;85800;kilogram;458667495;PT. BHUMI TIRTA SRIWIJAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;143500;kilogram;50000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;103200;kilogram;50000000;CV BUMI INDAH HARMONI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;143000;kilogram;781280500;PT KELAPA MAJU BERSAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;86400;kilogram;300000000;CV. LIMO PUTRI ARMADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;142500;kilogram;50000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;286000;kilogram;1521478959;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;202070;kilogram;1144471099;CV. Coco Anugerah Manis
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;144000;kilogram;764013283;PT. BHUMI TIRTA SRIWIJAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;34260;kilogram;183831485;CV. SINERGI SEJAHTERA BERSAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;170800;kilogram;979644920;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;163600;kilogram;809354897;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;83700;kilogram;30000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;85200;kilogram;40000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;110000;kilogram;40000000;PT. KAWANUA COCONUT NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;85420;kilogram;401294660;CV. Coco Anugerah Manis
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;429000;kilogram;2311838100;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;250500;kilogram;750000000;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KOPI BIJI;'09012112;1;kilogram;200000;PT. Tengkiling Hulu Lematang
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PINANG BIJI;'01064900;3;kilogram;30000;EXAGESIMA.A.M. NAIBAHO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;85500;kilogram;300000000;CV. COCONUT VIERRA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;255000;kilogram;600000000;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KOPI BIJI;'09011130;2;kilogram;300000;PT. Tengkiling Hulu Lematang
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;85500;kilogram;300000000;CV. COCONUT VIERRA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;171000;kilogram;600000000;CV. COCONUT VIERRA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;255000;kilogram;7,50E+11;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;99600;kilogram;700000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;3528000000;PT. REMCO RUBBER INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;82650;kilogram;300000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;172800;kilogram;500000000;CV BUMI INDAH HARMONI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;112740;kilogram;500000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;113600;kilogram;600000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;99600;kilogram;700000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;114000;kilogram;500000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;137610;kilogram;500000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;3528000000;PT. HOK TONG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;3528000000;PT. REMCO RUBBER INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;166960;kilogram;600000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'44072997;100800;kilogram;3528000000;PT. HOK TONG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;'44072998;44,596;meter kubik;250329985;PT. INDOPAL HARAPAN MURNI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;3005269500;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2816116520;PT. KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;201600;kilogram;5233602590;PT. DJAMBI WARAS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2644033865;PT. DJAMBI WARAS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2788738560;PT PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2693077464;PT PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;20160;kilogram;405777726;PT. KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2693077464;PT PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;'23066010;1800000;kilogram;3441825000;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'40012210;20160;kilogram;625627905;PT. KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2505746389;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2796696000;PT PINAGO UTAMA TBK.
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2677349509;PT. KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;21420;kilogram;715095589;PT. KIRANA MUSI PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2584957272;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'40012220;100800;kilogram;2820132000;PT PINAGO UTAMA TBK.
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2788738560;PT PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2766960000;PT PINAGO UTAMA TBK.
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;1512000000;PT. HOK TONG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;'23066010;630000;kilogram;1232043750;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;107100;kilogram;3240436831;PT. KIRANA MUSI PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2770000000;PT. GADJAH RUKU
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2894976000;PT. ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2677349956;PT. KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2640334312;PT PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;20160;kilogram;611711733;PT. KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;64260;kilogram;1737830982;PT. KIRANA MUSI PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'40012220;100800;kilogram;2689995000;PT. BINTANG AGUNG PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;20160;kilogram;625627905;PT. KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;20160;kilogram;625627905;PT. KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;TEH;'09024090;10700;kilogram;215910;PT. Perkebunan Nusantara VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2954000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;20160;kilogram;621269332;PT. KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2788738560;PT PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;'23066010;2200000;kilogram;4302375000;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;3202375680;PT. ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;TEH;'09024090;23380;kilogram;506151000;PT. Perkebunan Nusantara VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2663892000;PT PINAGO UTAMA TBK.
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;3080448000;PT. ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;3380245558;PT. GADJAH RUKU
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'40012220;100800;kilogram;2663892000;PT PINAGO UTAMA TBK.
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2640334312;PT PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;35,28;kilogram;1234800;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2890944000;PT. STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2788738560;PT PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;80640;kilogram;2084746367;PT BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;40320;kilogram;1556150400;PT PINAGO UTAMA TBK.
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;'23066010;525000;kilogram;1026703125;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;1512000000;PT. REMCO RUBBER INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'40012210;100800;kilogram;2738736550;PT. KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2644033865;PT. DJAMBI WARAS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2677349960;PT. KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2693077464;PT PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2954000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;60480;kilogram;1013197824;PT. HOK TONG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2766960000;PT PINAGO UTAMA TBK.
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2655659776;PT PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;20160;kilogram;621269104;PT. KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;20,16;kilogram;705600;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;'0000;100800;kilogram;2710764000;PT PINAGO UTAMA TBK.
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;80640;kilogram;2085849307;PT BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;'23066010;2814010;kilogram;5736375000;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;60480;kilogram;2340576000;PT PINAGO UTAMA TBK.
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;201600;kilogram;4357888900;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'40012220;100800;kilogram;3082018240;PT. KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;'23066010;1045000;kilogram;1776500000;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;3528000000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;TEH;'09024090;0,5;kilogram;97500;PT. Perkebunan Nusantara VII
